source_id,source_family,construct,country,country_code,year_or_wave,period_start,period_end,resolution,source_era,coverage_status,value_inspected,note
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Afghanistan,,2008,2008,2008,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bangladesh,,2021,2021,2021,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bangladesh,,2022,2022,2022,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bangladesh,,2023,2023,2023,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2006,2006,2006,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2007,2007,2007,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2008,2008,2008,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2009,2009,2009,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2010,2010,2010,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2011,2011,2011,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2012,2012,2012,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2013,2013,2013,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2014,2014,2014,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2015,2015,2015,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2016,2016,2016,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2017,2017,2017,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2018,2018,2018,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belarus,,2019,2019,2019,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2005,2005,2005,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2007,2007,2007,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2008,2008,2008,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2010,2010,2010,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2011,2011,2011,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2012,2012,2012,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2013,2013,2013,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2014,2014,2014,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2015,2015,2015,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2016,2016,2016,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2017,2017,2017,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2018,2018,2018,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2019,2019,2019,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2020,2020,2020,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2021,2021,2021,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2022,2022,2022,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belgium,,2023,2023,2023,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belize,,2007,2007,2007,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Belize,,2014,2014,2014,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2006,2006,2006,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2008,2008,2008,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2011,2011,2011,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2012,2012,2012,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2013,2013,2013,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2014,2014,2014,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2015,2015,2015,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2016,2016,2016,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2017,2017,2017,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2018,2018,2018,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2019,2019,2019,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2020,2020,2020,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2021,2021,2021,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2022,2022,2022,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Benin,,2023,2023,2023,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bhutan,,2013,2013,2013,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bhutan,,2014,2014,2014,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bhutan,,2015,2015,2015,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2006,2006,2006,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2007,2007,2007,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2008,2008,2008,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2009,2009,2009,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2010,2010,2010,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2011,2011,2011,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2012,2012,2012,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2013,2013,2013,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2014,2014,2014,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2015,2015,2015,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2016,2016,2016,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2017,2017,2017,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2018,2018,2018,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2019,2019,2019,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2020,2020,2020,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2021,2021,2021,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2022,2022,2022,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bolivia,,2023,2023,2023,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2007,2007,2007,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2009,2009,2009,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2010,2010,2010,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2011,2011,2011,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2012,2012,2012,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2013,2013,2013,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2014,2014,2014,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2015,2015,2015,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2016,2016,2016,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2017,2017,2017,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2018,2018,2018,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2019,2019,2019,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2020,2020,2020,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2021,2021,2021,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2022,2022,2022,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Bosnia and Herzegovina,,2023,2023,2023,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Botswana,,2006,2006,2006,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Botswana,,2008,2008,2008,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Botswana,,2010,2010,2010,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Botswana,,2011,2011,2011,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Botswana,,2012,2012,2012,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Botswana,,2013,2013,2013,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Botswana,,2014,2014,2014,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
